2theta,Imax,2theta.1,Imax.1,2theta.2,Imax.2,2theta.3,Imax.3,2theta.4,Imax.4,2theta.5,Imax.5,l_onda,Abs,l_onda.1,Abs.1,Oxigenos,plasmon_MG,FormQuimica,ID,Structure,Element,Atomic Radius,Valency,Electronegativity,Ionic Radius,Density,Lattice Constant
37.2322776596334,75.3649035167769,37.5947560221038,73.9932020679776,43.0821999589373,100.0,43.6666869446993,92.8838664217475,43.6702221558524,96.2755386007912,63.0186385148076,53.524366779264,531.6484177981972,122045.9917217301,236.9926720438484,89310.39542993375,1,531.6484177981972,TiO,1101049,Monoclinic,Ti,140.0,4,1.54,42.0,4.506,2.95
28.5293678519156,100.0,28.6017655871875,50.0,36.8866693162444,55.846932634281,36.9816414140638,27.9234663171405,56.1535457928568,57.6033798754072,56.3054871779452,28.8016899377036,883.1537291955578,36652.78831817533,357.0747862802029,88731.9785180455,2,357.0747862802029,CrO2,9007540,Tetragonal,Cr,140.0,6,1.66,26.0,7.15,2.88
28.0697538318298,100.0,28.140936638538,50.0,35.0920554400163,80.1373640915901,35.182095713041,40.0686820457951,54.3395707414761,63.1163190368241,54.4857643190705,31.558159518412,321.2462465343239,129068.8516315116,234.8134192802732,153375.1199923019,2,234.8134192802732,RuO2,9007541,Tetragonal,Ru,130.0,4,2.2,36.0,12.1,2.7
38.2614217123397,55.8188202827064,38.3602068089023,27.9094101413532,44.4721274291703,100.0,44.5885601671003,50.0,64.7111023146518,54.3393261482536,64.8915829342775,27.1696630741268,848.4785710229918,24148.50285767396,379.5662771563981,24930.77881775766,1,379.5662771563981,VO,1537725,Cubic,V,135.0,5,1.63,35.5,6.0,3.02
20.7435459008236,68.8889045687477,26.0122725636713,91.78434839635,29.3172670493622,80.7065589666663,31.7776048008547,100.0,31.9615741155175,50.8795871646535,34.1491286900523,68.7715471619384,881.8735213170752,32814.4129163396,229.279776856998,107188.2805680221,7,229.279776856998,Ti4O7,1008050,Triclinic,Ti,140.0,4,1.54,42.0,4.506,2.95
24.1434583044846,52.0607618326718,33.1392290822756,100.0,33.223958085971,50.0,35.634294695618,66.3914619830025,35.7258198207455,33.1957309915013,39.2437867287689,34.7516890721738,452.4656528719029,120733.1318164436,318.3432376409451,123192.6139206988,3,318.3432376409451,Fe2O3,1011267,Rhombohedral,Fe,140.0,3,1.83,25.0,7.87,2.87
33.2748135669582,100.0,33.3599095480432,50.0,38.6112311117567,88.8322679113492,38.7109914838206,44.4161339556746,55.7505960096708,56.5678246545677,66.4940092714298,40.5942347231009,519.7698540069766,32986.69219839307,284.6013460016352,86458.54219273136,1,284.6013460016352,CdO,9006677,Cubic,Cd,155.0,2,1.69,78.0,8.69,2.98
35.1626659252515,61.7493933153974,35.2528993018332,30.8746966576987,40.8264112107422,100.0,40.9323972762192,50.0,59.1102629312004,57.6699406525133,59.2717864058447,28.8349703262566,746.5189759482209,30598.09305551461,236.9926720438484,89310.39542993375,1,746.5189759482209,MnO,9006663,Cubic,Mn,140.0,7,1.55,25.0,7.3,8.89
30.0287436784953,100.0,30.1051223746467,50.0,34.8117038563223,72.764348890186,34.9009781752549,36.382174445093,50.0540090200282,51.8309457778876,59.47996107179,47.1457384088086,799.8644297774995,43682.10738895844,289.4848397632599,103964.9696578348,1,289.4848397632599,PtO,1522314,Cubic,Pt,135.0,4,2.2,56.99999999999999,21.5,3.92
33.2770182758809,100.0,33.3621202264531,50.0,38.6138156483418,88.8302818109569,38.7135832339173,44.4151409054784,55.7544983863421,56.564766136237,66.4988459701307,40.5925092974995,519.7249706225966,32981.45606562877,284.5766536914667,86468.82123882875,1,284.5766536914667,CdO,9006688,Cubic,Cd,155.0,2,1.69,78.0,8.69,2.98
30.3617816183097,28.0052049876017,35.7650828350664,100.0,35.8569667831617,50.0,43.4727192912459,20.632089888545,57.5120518565837,23.8595511460049,63.1661959049499,41.0503723184551,803.9071351599005,98963.21258577796,218.5234701834386,82382.02247185053,4,803.9071351599005,Fe3O4,9010940,Cubic,Fe,140.0,3,1.83,25.0,7.87,2.87
25.4403881236241,46.8929288444039,31.3854082903057,100.0,31.4654132546824,50.0,41.8520517830003,38.9194196760295,42.6099050546227,74.3184700984474,55.751617951881,46.2640070440909,203.0409684689658,193933.6920980974,236.9926720438484,89310.39542993375,2,203.0409684689658,TiO2,1562532,Orthorhombic,Ti,140.0,4,1.54,42.0,4.506,2.95
19.1236506459628,64.5300854175799,27.1068099867136,75.4047614217843,31.1872847944279,67.583923866604,34.0111379646861,100.0,37.14165635308,57.5011228286637,56.4974305766724,59.004917073913,898.6536287355488,97355.10958155252,223.1075827642272,118747.2717497443,5,223.1075827642272,V3O5,1527091,Monoclinic,V,135.0,5,1.63,35.5,6.0,3.02
30.9361487050985,57.4671586800324,31.0149502012517,28.7335793400162,36.4482761510319,100.0,36.5420388133503,50.0,58.6761342619399,20.3417612716961,64.4713138262667,20.242469779515,836.9912653837417,156787094.8766643,236.9926720438484,89310.39542993375,4,836.9912653837417,Co3O4,5910031,Cubic,Co,135.0,3,1.88,40.0,8.86,2.51
30.3614079024249,28.296209543391,35.7646384368656,100.0,35.8565211652862,50.0,57.5112960464366,24.5799539776556,63.1653491345829,40.6315566041078,63.3404847809554,20.3157783020539,803.8638737974119,98130.42345563669,220.719412281515,82535.18459702774,4,803.8638737974119,Fe3O4,9005815,Cubic,Fe,140.0,3,1.83,25.0,7.87,2.87
24.5188617960968,61.1943753030929,33.1911495479127,100.0,33.2760190505223,50.0,36.6353053572158,81.6630886546767,54.301321915533,96.0792031920498,54.4473953171465,48.0396015960249,897.182024071468,229644.5912228969,236.9926720438484,89310.39542993375,3,897.182024071468,V2O3,9014893,Hexagonal,V,135.0,5,1.63,35.5,6.0,3.02
24.3183359037897,69.0532355073205,33.0028535993692,100.0,33.0872137463469,50.0,36.2501841155534,85.6434236091998,53.9452241590027,93.1370780814542,54.0901806956724,46.5685390407271,764.8717796290266,127335.4227695297,211.172565549863,122654.7663408134,3,764.8717796290266,V2O3,9015569,Hexagonal,V,135.0,5,1.63,35.5,6.0,3.02
27.9275062070382,100.0,27.9983134983698,50.0,29.3554534570695,34.7644351861003,29.7051852627883,35.0605371214516,42.2530879374947,24.6833605219367,51.1906249610192,24.3138348179509,371.4561432131279,26445.93897213499,236.9926720438484,89310.39542993375,2,371.4561432131279,HgO2,1539442,Orthorhombic,Hg,150.0,2,1.9,69.0,13.5336,2.99
24.610632741922,69.8144275688841,33.7602109582828,100.0,33.8466228779432,50.0,36.3641658915677,92.7137687409821,36.4576968619991,46.356884370491,55.1171736573881,87.3758779896681,741.74382125945,101322.4244638542,229.1781045150443,89294.43855754753,3,741.74382125945,Cr2O3,9014850,Hexagonal,Cr,140.0,6,1.66,26.0,7.15,2.88
23.8202479559462,58.9141217528015,33.1058974519012,100.0,33.1905362788833,50.0,34.7541651214828,60.2828335037966,34.8432823838925,30.1414167518983,39.777350479582,36.1216729392213,534.2147236909035,109959.1482122735,236.9926720438484,89310.39542993375,3,534.2147236909035,Ti2O3,1010582,Rhombohedral,Ti,140.0,4,1.54,42.0,4.506,2.95
35.5155362242743,29.8267267902517,35.5586220907312,79.7531539058871,35.6499397255139,39.8765769529436,38.8130603756651,100.0,38.9133844040088,50.0,48.7127004662173,29.9280530193838,895.610412757907,61633.00843101169,512.4200666739654,64094.74098822468,1,512.4200666739654,CuO,1526990,Monoclinic,Cu,135.0,2,1.9,54.0,8.96,3.61
23.1507452375357,48.7331881830861,26.917350491247,81.1004932336819,29.1360029325223,67.0698491959265,30.4163618696265,100.0,30.4937742354253,50.0,36.4334337798929,46.4442585967046,894.5203333401101,100813.4394594202,222.0758387822995,128977.1037621744,11,222.0758387822995,V6O11,1530102,Triclinic,V,135.0,5,1.63,35.5,6.0,3.02
23.8098659094751,100.0,23.8698985318661,50.0,33.9238204430704,56.6670174975039,34.0106766802614,28.333508748752,54.9388171790935,41.5766850403043,60.7027233420878,23.3654131027,450.8950343735159,109365.5383668558,241.7967983469637,183219.6723465941,3,241.7967983469637,ReO3,1010031,Cubic,Re,135.0,4,1.9,38.0,20.8,2.76
33.163458126924,100.0,33.248252690673,50.0,35.6360607896186,74.0657120992911,35.7275907583393,37.0328560496455,49.4698882242189,37.9757826643957,54.0776262797918,45.5860484276974,674.9675714797773,95848.44997792148,224.3730745733988,123708.1698948698,3,224.3730745733988,Fe2O3,9015964,Hexagonal,Fe,140.0,3,1.83,25.0,7.87,2.87
30.0870213310327,27.7812723687608,35.4383998585298,100.0,35.5293880315212,50.0,56.9569261089824,26.3208658032098,62.5444712434685,45.1290522587874,62.7174851013071,22.5645261293937,837.4786093805919,100337.3214552857,225.0108721958635,82462.88635572634,4,837.4786093805919,Fe3O4,9006920,Cubic,Fe,140.0,3,1.83,25.0,7.87,2.87
25.3387551396683,100.0,25.4027677425513,50.0,25.6673457207059,74.9449858975174,25.7322167879621,37.4724929487587,30.7917017069035,97.6130361929351,30.8701168197122,48.8065180964675,267.1918066265253,162860.3168154944,236.9926720438484,89310.39542993375,2,267.1918066265253,TiO2,9004138,Orthorhombic,Ti,140.0,4,1.54,42.0,4.506,2.95
32.9459912266603,100.0,33.0301976543564,50.0,38.2258211912656,13.0445706110584,55.1691069104993,53.042214266274,55.317917113638,26.521107133137,65.7738160854684,24.5484950777357,895.9476015841938,123930.2827545307,390.1618394269993,103198.8020109788,3,895.9476015841938,Mn2O3,1010586,Cubic,Mn,140.0,7,1.55,25.0,7.3,8.89
29.1707162576736,100.0,29.2448134844044,50.0,33.8092059453469,25.7870703714107,48.5634566811035,44.2838449125874,48.6919440264267,22.1419224562937,57.6587022531722,30.3004597257807,211.42489005664,76847.03049716845,236.9926720438484,89310.39542993375,3,211.42489005664,Y2O3,1009014,Cubic,Y,180.0,3,1.22,90.0,4.47,3.65
32.8860151025257,21.8945019803485,34.1812758676354,100.0,34.2688320696757,50.0,34.8277549585328,28.1218741828402,48.6524384374429,19.9386117504197,62.0299785770866,22.6166617927196,385.7206234236511,97910.67672553303,203.1838808323768,144577.0539812402,3,203.1838808323768,Rh2O3,1525682,Orthorhombic,Rh,135.0,3,2.28,55.00000000000001,12.4,3.8
30.1915889295019,28.4710132595755,35.5627177582106,100.0,35.6540466208401,50.0,43.2227072670088,20.5671961196586,57.1680640179272,22.7299067295841,62.7808903344239,39.8828735857904,815.5786560463858,98665.40850230349,220.072039714413,81302.41095966534,4,815.5786560463858,Fe3O4,9005839,Cubic,Fe,140.0,3,1.83,25.0,7.87,2.87
23.5538736919063,100.0,23.6132421537301,50.0,25.4459773260688,36.5709209656308,26.5892707742466,34.8625742180084,28.8306499920982,44.0227016478254,37.5582923682614,30.8207103299542,274.6326170362297,107866.8944403887,210.345260867001,132515.0573677947,8,210.345260867001,W3O8,2101050,Orthorhombic,W,135.0,6,1.7,42.0,19.3,3.16
30.3237105152404,33.2024184857321,35.7198120346566,100.0,35.8115717503569,50.0,57.4350667409997,22.8680377482291,63.0799498003773,45.4581440935362,63.2547927634711,22.7290720467681,862.0183517518653,119160.1328542393,236.9926720438484,89310.39542993375,3,862.0183517518653,Fe2O3,9006317,Cubic,Fe,140.0,3,1.83,25.0,7.87,2.87
23.9945421221028,59.2372259019356,32.4562557883564,52.660565167353,33.2088183674663,100.0,33.293735691314,50.0,36.0466915626854,81.8988122841257,54.7022750963173,48.8340511863456,717.5646092177489,113081.1494945281,227.9793265041861,128083.891208833,3,227.9793265041861,V2O3,1533584,Monoclinic,V,135.0,5,1.63,35.5,6.0,3.02
30.5909490029277,64.5082671909094,30.6688275662128,32.2541335954547,33.2441268239395,38.6093062927055,34.9244129261607,100.0,35.0139950373988,50.0,54.3757336842966,27.2440406382153,609.1026563913629,137504.6125786118,236.9926720438484,89310.39542993375,1,609.1026563913629,MnO,4117966,Unknown,Mn,140.0,7,1.55,25.0,7.3,8.89
26.0022965865531,100.0,26.068043894606,50.0,36.980007672053,27.0916542978816,37.0752376700093,13.5458271489408,37.3346547406343,14.9149205003777,53.4798183480827,17.2836285858306,723.8325149341956,47535.21180249015,271.7395494253312,214767.7148255442,2,271.7395494253312,MoO2,1548687,Monoclinic,Mo,145.0,6,2.16,41.0,10.2,3.15
25.9746527391286,100.0,26.0403276853604,50.0,35.2163405537024,65.8260613547268,35.3067207687917,32.9130306773634,52.0512585858651,27.3656832026781,52.0512585858651,29.5808720398615,882.2688711090251,47004.96352644458,254.1354770911837,91072.85466991916,2,254.1354770911837,NbO2,1538348,Tetragonal,Nb,145.0,5,1.6,48.0,8.57,3.3
35.3927189777657,61.9596197568078,35.4835820232314,30.9798098784039,41.096646182598,100.0,41.203397803147,50.0,59.5222488125886,57.4569313842588,59.6851295650907,28.7284656921294,752.6902135017427,32344.8584779907,236.9926720438484,89310.39542993375,1,752.6902135017427,MnO,9006667,Cubic,Mn,140.0,7,1.55,25.0,7.3,8.89
33.0543800470544,100.0,33.1388795275971,50.0,38.3528492556562,89.0309951127198,38.4518890530096,44.5154975563599,55.3606651318041,56.8754028827599,66.0109540178644,40.7690977822584,539.6348631799167,32574.68862403288,290.5065480896664,83362.20114939542,1,290.5065480896664,CdO,9006673,Cubic,Cd,155.0,2,1.69,78.0,8.69,2.98
33.0044314330692,100.0,33.0887958461409,50.0,38.294309502736,89.0760655903495,38.393186202481,44.5380327951747,55.2723755614358,56.945585079432,65.901642936474,40.8093221161178,544.960998382956,32571.10148121522,291.2432097834166,82898.08468179624,1,291.2432097834166,CdO,9006672,Cubic,Cd,155.0,2,1.69,78.0,8.69,2.98
25.9939442444264,100.0,26.0596696881472,50.0,35.2148739195438,65.9589923715036,35.3052501217571,32.9794961857518,52.0716199829381,27.3844070699831,52.0716199829381,29.6007242134736,882.2324590122715,47200.93362743775,254.1249030191142,91023.63488612178,2,254.1249030191142,NbO2,1538349,Tetragonal,Nb,145.0,5,1.6,48.0,8.57,3.3
35.3328435611337,61.9047959239813,35.4235426462687,30.9523979619907,41.0263063916367,100.0,41.1328586144439,50.0,59.4149661963213,57.5120352873446,59.5774929704178,28.7560176436723,754.4664373828966,31944.83936868373,236.9926720438484,89310.39542993375,1,754.4664373828966,MnO,9006666,Cubic,Mn,140.0,7,1.55,25.0,7.3,8.89
25.7698895874325,100.0,25.8350287871494,50.0,37.0733271456862,31.5054006405306,37.168815132679,15.7527003202653,37.4699464840046,16.789808714255,52.9731302874406,16.86778774962,259.1148713587752,202638.0488625481,209.9299468120458,211092.8583756222,2,209.9299468120458,WO2,1548686,Monoclinic,W,135.0,6,1.7,42.0,19.3,3.16
6.95043100654092,24.8861424942173,23.4781537404497,100.0,23.5373258694929,50.0,23.7703995397521,39.1999721236004,24.3921746287279,29.4331249673963,33.6559889132196,22.8253989850037,890.8599456671809,35490.30008439203,222.2902070006429,77249.17196497772,49,222.2902070006429,W18O49,1528166,Monoclinic,W,135.0,6,1.7,42.0,19.3,3.16
28.9267357704905,31.7731293753187,32.3938500875827,67.9513472438172,32.4765662211945,33.9756736219086,36.1019709228355,100.0,36.194780363664,50.0,59.9367528230115,55.5232797683333,815.26063876129,122397.1213534353,236.9926720438484,89310.39542993375,4,815.26063876129,Mn3O4,1011262,Tetragonal,Mn,140.0,7,1.55,25.0,7.3,8.89
8.21110521457637,100.0,8.23154335288246,50.0,16.464753497932,14.7111078095179,16.5059501922171,7.35555390475893,24.8055138394314,2.86667782680881,40.8990956062418,1.51799720652015,707.6036328341769,73983.15392432152,264.7472584685748,35353.09473158567,2,707.6036328341769,CoO2,1526822,Orthorhombic,Co,135.0,3,1.88,40.0,8.86,2.51
22.2239205863601,19.1748922100007,31.6329434316637,100.0,31.7136126242583,50.0,52.8573608623775,58.9830975052006,52.9989272112098,29.4915487526003,62.9204660763212,25.4381008263223,219.4849725392923,58160.77990987377,236.9926720438484,89310.39542993375,3,219.4849725392923,Sc2O3,1008928,Cubic,Sc,160.0,3,1.36,74.5,2.99,3.31
35.4652742966148,30.1300795781412,35.5651413969507,80.595417196969,35.6564769038557,40.2977085984845,38.7685416141599,100.0,38.8687412530128,50.0,48.7419210535068,30.2168405463032,895.9553709208486,61043.76033486761,512.6179460429983,63742.72906519897,1,512.6179460429983,CuO,9016105,Monoclinic,Cu,135.0,2,1.9,54.0,8.96,3.61
22.8537990135373,98.2424056714601,22.9113543104724,49.12120283573,28.278507592839,100.0,28.3502419066958,50.0,28.784387670135,38.3151931927323,36.6637099125489,70.3796405679344,896.3861323979794,23098.85916472865,292.1468812860673,59070.90560519783,5,292.1468812860673,Ta2O5,2106064,Orthorhombic,Ta,145.0,5,1.5,64.0,16.4,3.31
37.319057646375,75.5230758002497,37.4152256528518,37.7615379001248,43.362086766807,100.0,43.4753109100796,50.0,62.9956381128535,57.5504994514651,63.1701923841745,28.7752497257325,780.2595935984497,108983.8831505732,256.4945053199525,73599.48097762582,1,780.2595935984497,NiO,1010381,Cubic,Ni,135.0,2,1.91,48.0,8.9,3.52
30.1605839369007,28.3841037508262,35.5258553517123,100.0,35.6170831691854,50.0,43.177173624419,20.0471512508949,57.1054435600998,23.080595117119,62.7107655696515,39.2636027632881,810.5803759239079,97630.60117286684,221.2312083107645,80975.47243089156,4,810.5803759239079,Fe3O4,9005838,Cubic,Fe,140.0,3,1.83,25.0,7.87,2.87
29.1718419080755,100.0,29.245942121974,50.0,33.8105206558157,25.8854525563433,48.5654082759745,44.7393745685989,48.6939014620589,22.3696872842994,57.6610833726364,30.8739760081041,211.3902484396148,77049.91421571179,236.9926720438484,89310.39542993375,3,211.3902484396148,Y2O3,1009015,Cubic,Y,180.0,3,1.22,90.0,4.47,3.65
29.1597457690625,100.0,29.2338138839259,50.0,33.7963929582191,23.7143852213364,48.5444371350891,48.658199596907,48.6728675631614,24.3290997984535,57.6354971819654,30.8160382043764,299.2924108213462,69327.62448251477,236.9926720438484,89310.39542993375,3,299.2924108213462,Y2O3,1010587,Cubic,Y,180.0,3,1.22,90.0,4.47,3.65
36.3259517149964,81.2905078043239,36.4193774569242,40.6452539021619,42.1935620375337,100.0,42.3034352341832,50.0,61.1995774231241,59.67728368129,73.2964306543709,32.2690284695237,365.8265717628066,37053.93989806117,225.7486127604401,103090.4270667402,1,225.7486127604401,ZnO,1534836,Cubic,Zn,135.0,2,1.65,60.0,7.134,2.66
22.4008674948954,84.7038111918038,22.4572521192614,42.3519055959019,23.3966752190077,73.2773126978376,23.4556361444315,36.6386563489188,24.6154840444964,100.0,24.6776109432874,50.0,244.8543626552352,115710.5855703898,236.9926720438484,89310.39542993375,7,244.8543626552352,Re2O7,4343785,Orthorhombic,Re,135.0,4,1.9,38.0,20.8,2.76
12.7958631231883,28.2816380979535,23.3806036818202,78.0398080026846,23.4395229549706,39.0199040013423,25.7548590757677,35.341501383136,27.3517849884625,100.0,27.4210748122495,50.0,237.6826545911787,172878.1402599224,236.9926720438484,89310.39542993375,3,237.6826545911787,MoO3,1537654,Orthorhombic,Mo,145.0,6,2.16,41.0,10.2,3.15
25.304669788693,100.0,25.3685934052119,50.0,25.6347741289847,75.3588828262032,25.6995600507885,37.6794414131016,30.7476648152181,94.0784343603491,30.825962186733,47.0392171801746,269.0312592015131,161219.0486768831,236.9926720438484,89310.39542993375,2,269.0312592015131,TiO2,9004139,Orthorhombic,Ti,140.0,4,1.54,42.0,4.506,2.95
30.2122947994127,27.0186895301908,35.5873359677004,100.0,35.6787323240404,50.0,57.2098912845362,22.925990837859,62.8277330498818,44.3565436496095,63.001713175583,22.1782718248048,865.8186083563966,117365.9839376875,236.9926720438484,89310.39542993375,4,865.8186083563966,Fe3O4,7228110,Cubic,Fe,140.0,3,1.83,25.0,7.87,2.87
36.5202431742187,100.0,36.6142041676887,50.0,42.4220708822469,38.2060376698225,42.5325972611576,19.1030188349112,61.5500384367013,35.8781067913999,73.7375434462144,32.9346123022322,276.4690086302914,153549.1268026732,236.9926720438484,89310.39542993375,1,276.4690086302914,Cu2O,1010963,Unknown,Cu,135.0,2,1.9,54.0,8.96,3.61
24.3615383592707,58.1779486168864,33.0487482416802,100.0,33.1332324913436,50.0,36.3282600537565,80.2899552290692,49.9210125094731,41.6573278696518,54.029083481806,81.6682109461428,777.1685500842832,120360.2155404195,238.9480353447409,97712.4595793384,3,777.1685500842832,V2O3,1537656,Rhombohedral,V,135.0,5,1.63,35.5,6.0,3.02
27.4335674908374,100.0,27.5030726455169,50.0,36.0754883255293,44.1626708675403,36.168224949578,22.0813354337702,54.3146809703961,53.3994028436367,54.4607963408215,26.6997014218184,266.9162201011525,136429.9857672705,236.9926720438484,89310.39542993375,2,266.9162201011525,TiO2,9007432,Tetragonal,Ti,140.0,4,1.54,42.0,4.506,2.95
14.0006552081457,76.7503967434076,14.0356189421985,38.3751983717038,22.7884581402052,65.1895702447345,28.2159536850101,100.0,28.287522684371,50.0,36.5715880036291,69.7192126212173,237.380489495638,187761.0926437241,236.9926720438484,89310.39542993375,3,237.380489495638,WO3,1004057,Hexagonal,W,135.0,6,1.7,42.0,19.3,3.16
24.7313600691834,73.998949182446,33.9234727827906,100.0,34.0103280754224,50.0,36.5503736259868,95.0208676189542,36.6444176793142,47.5104338094771,55.3997896244776,90.5195416955379,725.2437231175535,99605.71696320812,227.5537508014602,85931.0887803892,3,725.2437231175535,Cr2O3,9015778,Hexagonal,Cr,140.0,6,1.66,26.0,7.15,2.88
18.7347395546082,34.4603691408132,25.5467599742602,100.0,25.6113158733661,50.0,33.5029182821859,58.0284785801554,33.5886322477376,29.0142392900777,48.5536209850127,33.1288876370911,882.4647946605919,22718.0502745264,236.9926720438484,89310.39542993375,5,882.4647946605919,Ti3O5,1530663,Orthorhombic,Ti,140.0,4,1.54,42.0,4.506,2.95
33.3303369034993,100.0,33.4155832410089,50.0,35.7851998698113,74.4706162971227,35.877139033395,37.2353081485614,49.7043825491914,37.4386772380696,54.3582038155899,45.2543654781917,899.8053975927569,127202.2365131465,223.7754281185973,144174.0314914117,3,223.7754281185973,Fe2O3,9014880,Hexagonal,Fe,140.0,3,1.83,25.0,7.87,2.87
29.2110129134443,100.0,29.2852170860105,50.0,33.8562714405804,25.8200490157178,48.6333271909706,44.6621926044361,48.7620237019669,22.331096302218,57.7439560684714,30.7021466144331,211.1290899504311,78338.17833765122,236.9926720438484,89310.39542993375,3,211.1290899504311,Y2O3,1009017,Cubic,Y,180.0,3,1.22,90.0,4.47,3.65
36.4175355467537,100.0,36.5112135173338,50.0,42.3012689496246,38.2184475423324,42.4114498955222,19.1092237711662,61.364720545973,35.9613892366316,73.5042321518821,33.0016771724273,277.3634621305975,153371.0007046711,236.9926720438484,89310.39542993375,1,277.3634621305975,Cu2O,9005769,Cubic,Cu,135.0,2,1.9,54.0,8.96,3.61
31.7730857432487,51.5382514136023,34.427467189679,38.6473167203528,36.2590909033113,100.0,36.3523325894906,50.0,56.6041411865655,33.0301394402705,62.8683944510865,30.9374604008372,372.6786470108892,26740.9305992429,266.4278804512531,28724.75383558064,1,266.4278804512531,ZnO,2300450,Hexagonal,Zn,135.0,2,1.65,60.0,7.134,2.66
33.204568759739,100.0,33.2894745814811,50.0,35.6782907418647,81.1545321616528,35.7699365425108,40.5772660808264,49.531852151419,43.4996015670842,54.1477123643862,50.6782638324855,501.0423646328325,109561.2025168665,223.344344775077,192229.3765936489,3,223.344344775077,Fe2O3,9009782,Rhombohedral,Fe,140.0,3,1.83,25.0,7.87,2.87
30.1465790352736,28.4916440513915,35.5092050307549,100.0,35.6003872141613,50.0,57.0771626160664,24.5615042339951,62.6790972317839,40.6439908444348,62.8525699636378,20.3219954222174,810.9727205934589,96420.24148772926,225.4135379445844,80870.64985129918,4,810.9727205934589,Fe3O4,9005812,Cubic,Fe,140.0,3,1.83,25.0,7.87,2.87
30.1116243118811,27.7635324758838,35.46764861438,100.0,35.5587169213815,50.0,57.0065889228612,26.2333414300956,62.6000751687992,45.086569754125,62.7732784732875,22.5432848770625,811.9111140861362,96464.80442227688,224.7561415366724,80729.5345087949,4,811.9111140861362,Fe3O4,9009769,Cubic,Fe,140.0,3,1.83,25.0,7.87,2.87
27.8980047692391,100.0,27.9687342097574,50.0,34.3389120922458,96.7115949070762,34.4268973516405,48.3557974535381,53.6099401860783,69.9033164651427,53.7538483778382,34.9516582325713,852.2386196806033,127501.8440595763,222.0814873159283,134315.3280667268,2,222.0814873159283,OsO2,1538149,Tetragonal,Os,130.0,4,2.2,39.0,22.5872,2.74
23.2662525019272,98.9994582569247,23.3248754834229,49.4997291284623,23.7711102851808,92.831999755199,23.8310423176304,46.4159998775995,24.4341016597737,100.0,24.4957564838301,50.0,619.5934735207742,37361.35324491865,289.515191058411,77606.0498569584,3,289.515191058411,WO3,1010618,Orthorhombic,W,135.0,6,1.7,42.0,19.3,3.16
34.9259013571402,61.5342285389597,35.015487534348,30.7671142694798,40.5483605713067,100.0,40.6535603477476,50.0,58.6868601218589,57.8927637131516,58.8469944880625,28.9463818565758,760.3933313235902,28969.34517894177,236.9926720438484,89310.39542993375,1,760.3933313235902,MnO,9006658,Cubic,Mn,140.0,7,1.55,25.0,7.3,8.89
35.5307152316476,62.0862609863358,35.6219563695533,31.0431304931679,41.2587769170905,100.0,41.3659884938238,50.0,59.7696564147956,57.3308404365453,59.9333549421246,28.6654202182726,748.2548696138751,33582.08251475052,236.9926720438484,89310.39542993375,1,748.2548696138751,MnO,9006670,Cubic,Mn,140.0,7,1.55,25.0,7.3,8.89
35.2145333002368,61.7966916747084,35.3049085704821,30.8983458373542,40.8873322174827,100.0,40.9934907493788,50.0,59.203097954247,57.6216125606828,59.3649267848243,28.8108062803414,751.5176879779776,31051.53742721344,236.9926720438484,89310.39542993375,1,751.5176879779776,MnO,9006664,Cubic,Mn,140.0,7,1.55,25.0,7.3,8.89
25.6167757771049,72.2907559017305,35.0791817042878,100.0,35.1691867787315,50.0,37.9576768137402,92.8857421269473,38.0556167450312,46.4428710634736,57.423639314834,86.5434973383799,602.2292402798294,111313.6710137052,201.3952717961535,98491.95822824731,3,602.2292402798294,Cr2O3,9014261,Hexagonal,Cr,140.0,6,1.66,26.0,7.15,2.88
35.267383569424,61.8449458450459,35.3579034643479,30.922472922523,40.9494111035522,100.0,41.0557454504377,50.0,59.2977224595151,57.5725496926018,59.4598628228774,28.7862748463009,749.7584788502195,31257.78191004481,236.9926720438484,89310.39542993375,1,749.7584788502195,MnO,9006665,Cubic,Mn,140.0,7,1.55,25.0,7.3,8.89
33.0087687083944,100.0,33.0931448486266,50.0,38.2993926754234,89.0721513320915,38.3982835350914,44.5360756660458,55.280041203353,56.9394837191108,65.9111328152619,40.8058202539433,544.869512307298,32564.53055989526,291.1942335584175,82935.83960900556,1,291.1942335584175,CdO,9006671,Cubic,Cd,155.0,2,1.69,78.0,8.69,2.98
34.934822912694,61.5423138821771,35.0244334617511,30.7711569410885,40.5588365874016,100.0,40.6640659628572,50.0,58.7028034314418,57.8843021239301,58.8629899994552,28.9421510619651,753.4431013139899,29059.09267765744,236.9926720438484,89310.39542993375,1,753.4431013139899,MnO,9008674,Cubic,Mn,140.0,7,1.55,25.0,7.3,8.89
34.9218476360675,61.5305553526147,35.0114227397417,30.7652776763073,40.5436005762132,100.0,40.6487869043915,50.0,58.6796161827619,57.8966101176275,58.8397268334689,28.9483050588137,760.6228438917323,28893.64426202982,236.9926720438484,89310.39542993375,1,760.6228438917323,MnO,9006659,Cubic,Mn,140.0,7,1.55,25.0,7.3,8.89
36.5202431742187,70.9781989236745,36.6142041676887,35.4890994618372,42.4220708822469,100.0,42.5325972611576,50.0,61.5500384367013,57.5909081275883,61.7196829569887,28.7954540637942,844.2281186585001,116228.6202872835,236.9926720438484,89310.39542993375,1,844.2281186585001,CoO,1541662,Cubic,Co,135.0,3,1.88,40.0,8.86,2.51
